edge_id	executable	legacy_source	kind	legacy_targets	legacy_continuation	operation	native_function	native_test_or_fixture	status	prerequisites
edge-2916	yt.exe	YT:9A53	conditional	YT:9A58	YT:9A55	7503 jnz 0x9a58	src/yt_session.c::{radio_compose,radio_line_prompt,radio_edit_draft,radio_append,append_news,session_0317,session_031f,session_0345,session_0357,session_036f,session_a8d2,session_02db,session_02fc,session_present_text}; src/yt_data.c::yt_radio_message_record	tests/test_presentation.c::test_radio_body_presentation; tests/test_data.c::test_record; tests/test_qb.c; tests/test_input_model.c	candidate	canonical 7-byte first-empty and 99-byte plain personal-send bodies, exact 86-byte personal record, recipient-major/news-radio order, line/menu/abort/edit wrapper structure and styled success are represented; add exact custom-poll timing, wrap cleanup, backspace local LOCATE, raw draft/pager cells, full edit/list/continue variants, physical writer FIELD/file prefixes, all endpoints and failures
edge-2917	yt.exe	YT:9A55	jump	YT:9A5E		e90600 jmp 0x9a5e	src/yt_session.c::{radio_compose,radio_line_prompt,radio_edit_draft,radio_append,append_news,session_0317,session_031f,session_0345,session_0357,session_036f,session_a8d2,session_02db,session_02fc,session_present_text}; src/yt_data.c::yt_radio_message_record	tests/test_presentation.c::test_radio_body_presentation; tests/test_data.c::test_record; tests/test_qb.c; tests/test_input_model.c	candidate	canonical 7-byte first-empty and 99-byte plain personal-send bodies, exact 86-byte personal record, recipient-major/news-radio order, line/menu/abort/edit wrapper structure and styled success are represented; add exact custom-poll timing, wrap cleanup, backspace local LOCATE, raw draft/pager cells, full edit/list/continue variants, physical writer FIELD/file prefixes, all endpoints and failures
edge-2918	yt.exe	YT:9A58	jump	YT:98FD		e9a2fe jmp 0x98fd	src/yt_session.c::{radio_compose,radio_line_prompt,radio_edit_draft,radio_append,append_news,session_0317,session_031f,session_0345,session_0357,session_036f,session_a8d2,session_02db,session_02fc,session_present_text}; src/yt_data.c::yt_radio_message_record	tests/test_presentation.c::test_radio_body_presentation; tests/test_data.c::test_record; tests/test_qb.c; tests/test_input_model.c	candidate	canonical 7-byte first-empty and 99-byte plain personal-send bodies, exact 86-byte personal record, recipient-major/news-radio order, line/menu/abort/edit wrapper structure and styled success are represented; add exact custom-poll timing, wrap cleanup, backspace local LOCATE, raw draft/pager cells, full edit/list/continue variants, physical writer FIELD/file prefixes, all endpoints and failures
edge-2919	yt.exe	YT:9A5E	jump	YT:9E7C		e91b04 jmp 0x9e7c	src/yt_session.c::{radio_compose,radio_line_prompt,radio_edit_draft,radio_append,append_news,session_0317,session_031f,session_0345,session_0357,session_036f,session_a8d2,session_02db,session_02fc,session_present_text}; src/yt_data.c::yt_radio_message_record	tests/test_presentation.c::test_radio_body_presentation; tests/test_data.c::test_record; tests/test_qb.c; tests/test_input_model.c	candidate	canonical 7-byte first-empty and 99-byte plain personal-send bodies, exact 86-byte personal record, recipient-major/news-radio order, line/menu/abort/edit wrapper structure and styled success are represented; add exact custom-poll timing, wrap cleanup, backspace local LOCATE, raw draft/pager cells, full edit/list/continue variants, physical writer FIELD/file prefixes, all endpoints and failures
edge-2920	yt.exe	YT:9A6A	conditional	YT:9A6F	YT:9A6C	7403 jz 0x9a6f	src/yt_session.c::{radio_compose,radio_line_prompt,radio_edit_draft,radio_append,append_news,session_0317,session_031f,session_0345,session_0357,session_036f,session_a8d2,session_02db,session_02fc,session_present_text}; src/yt_data.c::yt_radio_message_record	tests/test_presentation.c::test_radio_body_presentation; tests/test_data.c::test_record; tests/test_qb.c; tests/test_input_model.c	candidate	canonical 7-byte first-empty and 99-byte plain personal-send bodies, exact 86-byte personal record, recipient-major/news-radio order, line/menu/abort/edit wrapper structure and styled success are represented; add exact custom-poll timing, wrap cleanup, backspace local LOCATE, raw draft/pager cells, full edit/list/continue variants, physical writer FIELD/file prefixes, all endpoints and failures
edge-2921	yt.exe	YT:9A6C	jump	YT:9BB2		e94301 jmp 0x9bb2	src/yt_session.c::{radio_compose,radio_line_prompt,radio_edit_draft,radio_append,append_news,session_0317,session_031f,session_0345,session_0357,session_036f,session_a8d2,session_02db,session_02fc,session_present_text}; src/yt_data.c::yt_radio_message_record	tests/test_presentation.c::test_radio_body_presentation; tests/test_data.c::test_record; tests/test_qb.c; tests/test_input_model.c	candidate	canonical 7-byte first-empty and 99-byte plain personal-send bodies, exact 86-byte personal record, recipient-major/news-radio order, line/menu/abort/edit wrapper structure and styled success are represented; add exact custom-poll timing, wrap cleanup, backspace local LOCATE, raw draft/pager cells, full edit/list/continue variants, physical writer FIELD/file prefixes, all endpoints and failures
edge-2922	yt.exe	YT:9A78	conditional	YT:9A7D	YT:9A7A	7403 jz 0x9a7d	src/yt_session.c::{radio_compose,radio_line_prompt,radio_edit_draft,radio_append,append_news,session_0317,session_031f,session_0345,session_0357,session_036f,session_a8d2,session_02db,session_02fc,session_present_text}; src/yt_data.c::yt_radio_message_record	tests/test_presentation.c::test_radio_body_presentation; tests/test_data.c::test_record; tests/test_qb.c; tests/test_input_model.c	candidate	canonical 7-byte first-empty and 99-byte plain personal-send bodies, exact 86-byte personal record, recipient-major/news-radio order, line/menu/abort/edit wrapper structure and styled success are represented; add exact custom-poll timing, wrap cleanup, backspace local LOCATE, raw draft/pager cells, full edit/list/continue variants, physical writer FIELD/file prefixes, all endpoints and failures
edge-2923	yt.exe	YT:9A7A	jump	YT:9A9B		e91e00 jmp 0x9a9b	src/yt_session.c::{radio_compose,radio_line_prompt,radio_edit_draft,radio_append,append_news,session_0317,session_031f,session_0345,session_0357,session_036f,session_a8d2,session_02db,session_02fc,session_present_text}; src/yt_data.c::yt_radio_message_record	tests/test_presentation.c::test_radio_body_presentation; tests/test_data.c::test_record; tests/test_qb.c; tests/test_input_model.c	candidate	canonical 7-byte first-empty and 99-byte plain personal-send bodies, exact 86-byte personal record, recipient-major/news-radio order, line/menu/abort/edit wrapper structure and styled success are represented; add exact custom-poll timing, wrap cleanup, backspace local LOCATE, raw draft/pager cells, full edit/list/continue variants, physical writer FIELD/file prefixes, all endpoints and failures
edge-2924	yt.exe	YT:9A93	native-call	YT-SUB:1A9B	YT:9A98	9a9b1a420f call 0xf42:0x1a9b	src/yt_session.c::{radio_compose,radio_line_prompt,radio_edit_draft,radio_append,append_news,session_0317,session_031f,session_0345,session_0357,session_036f,session_a8d2,session_02db,session_02fc,session_present_text}; src/yt_data.c::yt_radio_message_record	tests/test_presentation.c::test_radio_body_presentation; tests/test_data.c::test_record; tests/test_qb.c; tests/test_input_model.c	candidate	canonical 7-byte first-empty and 99-byte plain personal-send bodies, exact 86-byte personal record, recipient-major/news-radio order, line/menu/abort/edit wrapper structure and styled success are represented; add exact custom-poll timing, wrap cleanup, backspace local LOCATE, raw draft/pager cells, full edit/list/continue variants, physical writer FIELD/file prefixes, all endpoints and failures
edge-2925	yt.exe	YT:9AAA	jump	YT:9B7B		e9ce00 jmp 0x9b7b	src/yt_session.c::{radio_compose,radio_line_prompt,radio_edit_draft,radio_append,append_news,session_0317,session_031f,session_0345,session_0357,session_036f,session_a8d2,session_02db,session_02fc,session_present_text}; src/yt_data.c::yt_radio_message_record	tests/test_presentation.c::test_radio_body_presentation; tests/test_data.c::test_record; tests/test_qb.c; tests/test_input_model.c	candidate	canonical 7-byte first-empty and 99-byte plain personal-send bodies, exact 86-byte personal record, recipient-major/news-radio order, line/menu/abort/edit wrapper structure and styled success are represented; add exact custom-poll timing, wrap cleanup, backspace local LOCATE, raw draft/pager cells, full edit/list/continue variants, physical writer FIELD/file prefixes, all endpoints and failures
edge-2926	yt.exe	YT:9AC3	conditional	YT:9AC8	YT:9AC5	7503 jnz 0x9ac8	src/yt_session.c::{radio_compose,radio_line_prompt,radio_edit_draft,radio_append,append_news,session_0317,session_031f,session_0345,session_0357,session_036f,session_a8d2,session_02db,session_02fc,session_present_text}; src/yt_data.c::yt_radio_message_record	tests/test_presentation.c::test_radio_body_presentation; tests/test_data.c::test_record; tests/test_qb.c; tests/test_input_model.c	candidate	canonical 7-byte first-empty and 99-byte plain personal-send bodies, exact 86-byte personal record, recipient-major/news-radio order, line/menu/abort/edit wrapper structure and styled success are represented; add exact custom-poll timing, wrap cleanup, backspace local LOCATE, raw draft/pager cells, full edit/list/continue variants, physical writer FIELD/file prefixes, all endpoints and failures
edge-2927	yt.exe	YT:9AC5	jump	YT:9B72		e9aa00 jmp 0x9b72	src/yt_session.c::{radio_compose,radio_line_prompt,radio_edit_draft,radio_append,append_news,session_0317,session_031f,session_0345,session_0357,session_036f,session_a8d2,session_02db,session_02fc,session_present_text}; src/yt_data.c::yt_radio_message_record	tests/test_presentation.c::test_radio_body_presentation; tests/test_data.c::test_record; tests/test_qb.c; tests/test_input_model.c	candidate	canonical 7-byte first-empty and 99-byte plain personal-send bodies, exact 86-byte personal record, recipient-major/news-radio order, line/menu/abort/edit wrapper structure and styled success are represented; add exact custom-poll timing, wrap cleanup, backspace local LOCATE, raw draft/pager cells, full edit/list/continue variants, physical writer FIELD/file prefixes, all endpoints and failures
edge-2928	yt.exe	YT:9ADD	jump	YT:9B5E		e97e00 jmp 0x9b5e	src/yt_session.c::{radio_compose,radio_line_prompt,radio_edit_draft,radio_append,append_news,session_0317,session_031f,session_0345,session_0357,session_036f,session_a8d2,session_02db,session_02fc,session_present_text}; src/yt_data.c::yt_radio_message_record	tests/test_presentation.c::test_radio_body_presentation; tests/test_data.c::test_record; tests/test_qb.c; tests/test_input_model.c	candidate	canonical 7-byte first-empty and 99-byte plain personal-send bodies, exact 86-byte personal record, recipient-major/news-radio order, line/menu/abort/edit wrapper structure and styled success are represented; add exact custom-poll timing, wrap cleanup, backspace local LOCATE, raw draft/pager cells, full edit/list/continue variants, physical writer FIELD/file prefixes, all endpoints and failures
edge-2929	yt.exe	YT:9AF6	conditional	YT:9AFB	YT:9AF8	7403 jz 0x9afb	src/yt_session.c::{radio_compose,radio_line_prompt,radio_edit_draft,radio_append,append_news,session_0317,session_031f,session_0345,session_0357,session_036f,session_a8d2,session_02db,session_02fc,session_present_text}; src/yt_data.c::yt_radio_message_record	tests/test_presentation.c::test_radio_body_presentation; tests/test_data.c::test_record; tests/test_qb.c; tests/test_input_model.c	candidate	canonical 7-byte first-empty and 99-byte plain personal-send bodies, exact 86-byte personal record, recipient-major/news-radio order, line/menu/abort/edit wrapper structure and styled success are represented; add exact custom-poll timing, wrap cleanup, backspace local LOCATE, raw draft/pager cells, full edit/list/continue variants, physical writer FIELD/file prefixes, all endpoints and failures
edge-2930	yt.exe	YT:9AF8	jump	YT:9B24		e92900 jmp 0x9b24	src/yt_session.c::{radio_compose,radio_line_prompt,radio_edit_draft,radio_append,append_news,session_0317,session_031f,session_0345,session_0357,session_036f,session_a8d2,session_02db,session_02fc,session_present_text}; src/yt_data.c::yt_radio_message_record	tests/test_presentation.c::test_radio_body_presentation; tests/test_data.c::test_record; tests/test_qb.c; tests/test_input_model.c	candidate	canonical 7-byte first-empty and 99-byte plain personal-send bodies, exact 86-byte personal record, recipient-major/news-radio order, line/menu/abort/edit wrapper structure and styled success are represented; add exact custom-poll timing, wrap cleanup, backspace local LOCATE, raw draft/pager cells, full edit/list/continue variants, physical writer FIELD/file prefixes, all endpoints and failures
